symbol,date,callvol,putvol,calloi,putoi,iv30mean,iv60mean,type,volume,oi
UPST,2021-08-19 00:00:00,0,0,0,0,0.8312,0.8169,put,61146,107111
WISH,2021-08-19 00:00:00,153127,49343,805715,284433,0.9966,1.0253,call,153127,805715
WISH,2021-08-19 00:00:00,0,0,0,0,0.9966,1.0253,put,49343,284433
WKHS,2021-08-19 00:00:00,19167,17360,363989,228669,0.9908,0.9939,call,19167,363989
WKHS,2021-08-19 00:00:00,0,0,0,0,0.9908,0.9939,put,17360,228669
AMC,2021-08-20 00:00:00,407971,244689,1494014,1273060,1.3161,1.3613,call,407971,1494014
AMC,2021-08-20 00:00:00,0,0,0,0,1.3161,1.3613,put,244689,1273060
AMD,2021-08-20 00:00:00,360130,173998,2044922,2009647,0.4144,0.4254,call,360130,2044922
AMD,2021-08-20 00:00:00,0,0,0,0,0.4144,0.4254,put,173998,2009647
AMZN,2021-08-20 00:00:00,225792,182705,593850,582873,0.2154,0.2338,call,225792,593850
AMZN,2021-08-20 00:00:00,0,0,0,0,0.2154,0.2338,put,182705,582873
ANY,2021-08-20 00:00:00,1989,440,12162,3134,1.7988,1.6926,call,1989,12162
ANY,2021-08-20 00:00:00,0,0,0,0,1.7988,1.6926,put,440,3134
APPS,2021-08-20 00:00:00,9718,5430,104988,63953,0.6355,0.6362,call,9718,104988
APPS,2021-08-20 00:00:00,0,0,0,0,0.6355,0.6362,put,5430,63953
ATER,2021-08-20 00:00:00,7067,537,60351,20236,1.2208,1.2348,call,7067,60351
ATER,2021-08-20 00:00:00,0,0,0,0,1.2208,1.2348,put,537,20236
AVGO,2021-08-20 00:00:00,3053,3373,71637,116035,0.2873,0.269,call,3053,71637
AVGO,2021-08-20 00:00:00,0,0,0,0,0.2873,0.269,put,3373,116035
BABA,2021-08-20 00:00:00,496779,405316,2581437,1957077,0.6687,0.5843,call,496779,2581437
BABA,2021-08-20 00:00:00,0,0,0,0,0.6687,0.5843,put,405316,1957077
BB,2021-08-20 00:00:00,46899,16268,848167,276914,0.7643,0.8194,call,46899,848167
BB,2021-08-20 00:00:00,0,0,0,0,0.7643,0.8194,put,16268,276914
BBIG,2021-08-20 00:00:00,44550,5405,400008,31194,1.4682,1.378,call,44550,400008
BBIG,2021-08-20 00:00:00,0,0,0,0,1.4682,1.378,put,5405,31194
CLOV,2021-08-20 00:00:00,91402,33150,793892,220489,1.1208,1.1477,call,91402,793892
CLOV,2021-08-20 00:00:00,0,0,0,0,1.1208,1.1477,put,33150,220489
CRWD,2021-08-20 00:00:00,13778,12120,130702,194410,0.5112,0.4666,call,13778,130702
CRWD,2021-08-20 00:00:00,0,0,0,0,0.5112,0.4666,put,12120,194410
DKNG,2021-08-20 00:00:00,113846,25112,620599,415859,0.484,0.5077,call,113846,620599
DKNG,2021-08-20 00:00:00,0,0,0,0,0.484,0.5077,put,25112,415859
GME,2021-08-20 00:00:00,45886,20375,242429,519895,0.9904,0.9748,call,45886,242429
GME,2021-08-20 00:00:00,0,0,0,0,0.9904,0.9748,put,20375,519895
HIPO,2021-08-20 00:00:00,1878,288,18760,3507,1.1508,1.2334,call,1878,18760
HIPO,2021-08-20 00:00:00,0,0,0,0,1.1508,1.2334,put,288,3507
HOOD,2021-08-20 00:00:00,82458,90874,301627,238566,1.4724,1.3772,call,82458,301627
HOOD,2021-08-20 00:00:00,0,0,0,0,1.4724,1.3772,put,90874,238566
KPLT,2021-08-20 00:00:00,1541,1221,76100,53906,1.223,0.9847,call,1541,76100
KPLT,2021-08-20 00:00:00,0,0,0,0,1.223,0.9847,put,1221,53906
MCFE,2021-08-20 00:00:00,685,86,20361,29967,0.3947,0.3982,call,685,20361
MCFE,2021-08-20 00:00:00,0,0,0,0,0.3947,0.3982,put,86,29967
MMAT,2021-08-20 00:00:00,14085,5406,142434,34697,1.4912,1.526,call,14085,142434
MMAT,2021-08-20 00:00:00,0,0,0,0,1.4912,1.526,put,5406,34697
MRNA,2021-08-20 00:00:00,171793,123181,444951,445154,0.7072,0.6739,call,171793,444951
MRNA,2021-08-20 00:00:00,0,0,0,0,0.7072,0.6739,put,123181,445154
MVST,2021-08-20 00:00:00,9926,8857,182016,61806,1.3196,1.2306,call,9926,182016
MVST,2021-08-20 00:00:00,0,0,0,0,1.3196,1.2306,put,8857,61806
NET,2021-08-20 00:00:00,7009,5307,126706,111247,0.435,0.4526,call,7009,126706
NET,2021-08-20 00:00:00,0,0,0,0,0.435,0.4526,put,5307,111247
NKLA,2021-08-20 00:00:00,19352,19436,309882,301415,0.9619,0.9979,call,19352,309882
NKLA,2021-08-20 00:00:00,0,0,0,0,0.9619,0.9979,put,19436,301415
PLTR,2021-08-20 00:00:00,308517,129703,2139109,1189935,0.4658,0.4773,call,308517,2139109
PLTR,2021-08-20 00:00:00,0,0,0,0,0.4658,0.4773,put,129703,1189935
PYPL,2021-08-20 00:00:00,38392,28759,375931,383598,0.258,0.2768,call,38392,375931
PYPL,2021-08-20 00:00:00,0,0,0,0,0.258,0.2768,put,28759,383598
RDHL,2021-08-20 00:00:00,711,20,34696,1550,1.5848,1.5886,call,711,34696
RDHL,2021-08-20 00:00:00,0,0,0,0,1.5848,1.5886,put,20,1550
REKR,2021-08-20 00:00:00,12062,440,110353,34382,1.4469,1.2652,call,12062,110353
REKR,2021-08-20 00:00:00,0,0,0,0,1.4469,1.2652,put,440,34382
RIDE,2021-08-20 00:00:00,25637,11292,262671,130961,1.1709,1.187,call,25637,262671
RIDE,2021-08-20 00:00:00,0,0,0,0,1.1709,1.187,put,11292,130961
ROOT,2021-08-20 00:00:00,5745,1004,158509,41720,1.0183,1.0287,call,5745,158509
ROOT,2021-08-20 00:00:00,0,0,0,0,1.0183,1.0287,put,1004,41720
SKLZ,2021-08-20 00:00:00,61762,20123,381335,263049,0.8593,0.8538,call,61762,381335
SKLZ,2021-08-20 00:00:00,0,0,0,0,0.8593,0.8538,put,20123,263049
SOFI,2021-08-20 00:00:00,60390,38538,754108,288369,0.657,0.724,call,60390,754108
SOFI,2021-08-20 00:00:00,0,0,0,0,0.657,0.724,put,38538,288369
SPLK,2021-08-20 00:00:00,7893,2444,184613,94978,0.4908,0.4248,call,7893,184613
SPLK,2021-08-20 00:00:00,0,0,0,0,0.4908,0.4248,put,2444,94978
SPRT,2021-08-20 00:00:00,100469,17927,201639,89265,1.9667,1.8238,call,100469,201639
SPRT,2021-08-20 00:00:00,0,0,0,0,1.9667,1.8238,put,17927,89265
TSLA,2021-08-20 00:00:00,733738,485866,2727304,2706029,0.432,0.4762,call,733738,2727304
TSLA,2021-08-20 00:00:00,0,0,0,0,0.432,0.4762,put,485866,2706029
UEC,2021-08-20 00:00:00,1450,890,85053,16413,0.7887,0.8006,call,1450,85053
UEC,2021-08-20 00:00:00,0,0,0,0,0.7887,0.8006,put,890,16413
UPST,2021-08-20 00:00:00,54355,43475,116469,109173,0.8136,0.8076,call,54355,116469
UPST,2021-08-20 00:00:00,0,0,0,0,0.8136,0.8076,put,43475,109173
WISH,2021-08-20 00:00:00,153036,59774,846567,290505,0.9372,0.9755,call,153036,846567
WISH,2021-08-20 00:00:00,0,0,0,0,0.9372,0.9755,put,59774,290505
WKHS,2021-08-20 00:00:00,27209,15413,371324,228406,0.9188,0.9694,call,27209,371324
WKHS,2021-08-20 00:00:00,0,0,0,0,0.9188,0.9694,put,15413,228406
AMC,2021-08-23 00:00:00,378477,191003,1134129,983076,1.3436,1.3616,call,378477,1134129
AMC,2021-08-23 00:00:00,0,0,0,0,1.3436,1.3616,put,191003,983076
AMD,2021-08-23 00:00:00,499800,147148,1649950,1728842,0.4205,0.4267,call,499800,1649950
AMD,2021-08-23 00:00:00,0,0,0,0,0.4205,0.4267,put,147148,1728842
AMZN,2021-08-23 00:00:00,183694,119474,479211,499420,0.2082,0.2284,call,183694,479211
AMZN,2021-08-23 00:00:00,0,0,0,0,0.2082,0.2284,put,119474,499420
ANY,2021-08-23 00:00:00,2866,262,10532,2479,1.8558,1.7268,call,2866,10532
ANY,2021-08-23 00:00:00,0,0,0,0,1.8558,1.7268,put,262,2479
APPS,2021-08-23 00:00:00,12537,4097,84089,54893,0.6036,0.6174,call,12537,84089
APPS,2021-08-23 00:00:00,0,0,0,0,0.6036,0.6174,put,4097,54893
ATER,2021-08-23 00:00:00,1840,212,37646,14756,1.2039,1.2145,call,1840,37646
ATER,2021-08-23 00:00:00,0,0,0,0,1.2039,1.2145,put,212,14756
AVGO,2021-08-23 00:00:00,4998,7343,53076,103134,0.2895,0.2663,call,4998,53076
AVGO,2021-08-23 00:00:00,0,0,0,0,0.2895,0.2663,put,7343,103134
BABA,2021-08-23 00:00:00,538260,303522,2360131,1860676,0.6196,0.5564,call,538260,2360131
BABA,2021-08-23 00:00:00,0,0,0,0,0.6196,0.5564,put,303522,1860676
BB,2021-08-23 00:00:00,70056,16734,764979,253864,0.7805,0.7894,call,70056,764979
BB,2021-08-23 00:00:00,0,0,0,0,0.7805,0.7894,put,16734,253864
BBIG,2021-08-23 00:00:00,31852,1181,331423,19838,1.4296,1.2787,call,31852,331423
BBIG,2021-08-23 00:00:00,0,0,0,0,1.4296,1.2787,put,1181,19838
CLOV,2021-08-23 00:00:00,118805,21175,448069,146854,0.9804,1.0414,call,118805,448069
CLOV,2021-08-23 00:00:00,0,0,0,0,0.9804,1.0414,put,21175,146854
CRWD,2021-08-23 00:00:00,23052,9772,106217,167565,0.5108,0.47,call,23052,106217
CRWD,2021-08-23 00:00:00,0,0,0,0,0.5108,0.47,put,9772,167565
DKNG,2021-08-23 00:00:00,89688,23238,454604,334501,0.467,0.5001,call,89688,454604
DKNG,2021-08-23 00:00:00,0,0,0,0,0.467,0.5001,put,23238,334501
GME,2021-08-23 00:00:00,44975,17776,183909,482094,1.0051,0.9814,call,44975,183909
GME,2021-08-23 00:00:00,0,0,0,0,1.0051,0.9814,put,17776,482094
HIPO,2021-08-23 00:00:00,2177,1688,17360,3027,1.2237,1.2434,call,2177,17360
HIPO,2021-08-23 00:00:00,0,0,0,0,1.2237,1.2434,put,1688,3027
HOOD,2021-08-23 00:00:00,98256,52593,193603,145406,1.4616,1.3674,call,98256,193603
HOOD,2021-08-23 00:00:00,0,0,0,0,1.4616,1.3674,put,52593,145406
KPLT,2021-08-23 00:00:00,1649,986,60969,11063,1.117,1.0846,call,1649,60969
KPLT,2021-08-23 00:00:00,0,0,0,0,1.117,1.0846,put,986,11063
MCFE,2021-08-23 00:00:00,302,373,7152,18065,0.4019,0.4013,call,302,7152
MCFE,2021-08-23 00:00:00,0,0,0,0,0.4019,0.4013,put,373,18065
MMAT,2021-08-23 00:00:00,31336,3941,70561,15740,1.446,1.3618,call,31336,70561
MMAT,2021-08-23 00:00:00,0,0,0,0,1.446,1.3618,put,3941,15740
MRNA,2021-08-23 00:00:00,175654,76469,293049,324629,0.709,0.6866,call,175654,293049
MRNA,2021-08-23 00:00:00,0,0,0,0,0.709,0.6866,put,76469,324629
MVST,2021-08-23 00:00:00,6632,1115,128035,48979,1.2933,1.2033,call,6632,128035
MVST,2021-08-23 00:00:00,0,0,0,0,1.2933,1.2033,put,1115,48979
NET,2021-08-23 00:00:00,9769,4367,99002,88039,0.4193,0.4448,call,9769,99002
NET,2021-08-23 00:00:00,0,0,0,0,0.4193,0.4448,put,4367,88039
NKLA,2021-08-23 00:00:00,20865,12162,247303,231255,0.8842,0.9524,call,20865,247303
NKLA,2021-08-23 00:00:00,0,0,0,0,0.8842,0.9524,put,12162,231255
PLTR,2021-08-23 00:00:00,351949,82736,1671849,927707,0.4632,0.4826,call,351949,1671849
PLTR,2021-08-23 00:00:00,0,0,0,0,0.4632,0.4826,put,82736,927707
PYPL,2021-08-23 00:00:00,51615,19415,301390,347941,0.2541,0.2762,call,51615,301390
PYPL,2021-08-23 00:00:00,0,0,0,0,0.2541,0.2762,put,19415,347941
RDHL,2021-08-23 00:00:00,2554,19,29247,1235,1.5652,1.4542,call,2554,29247
RDHL,2021-08-23 00:00:00,0,0,0,0,1.5652,1.4542,put,19,1235
REKR,2021-08-23 00:00:00,5967,663,77680,15990,1.5617,1.4168,call,5967,77680
REKR,2021-08-23 00:00:00,0,0,0,0,1.5617,1.4168,put,663,15990
RIDE,2021-08-23 00:00:00,17127,4594,208763,107361,1.1229,1.175,call,17127,208763
RIDE,2021-08-23 00:00:00,0,0,0,0,1.1229,1.175,put,4594,107361
ROOT,2021-08-23 00:00:00,6535,481,125642,35236,1.005,0.9968,call,6535,125642
ROOT,2021-08-23 00:00:00,0,0,0,0,1.005,0.9968,put,481,35236
SKLZ,2021-08-23 00:00:00,26798,8636,259736,163328,0.8237,0.8384,call,26798,259736
SKLZ,2021-08-23 00:00:00,0,0,0,0,0.8237,0.8384,put,8636,163328
SOFI,2021-08-23 00:00:00,102925,19102,534754,225759,0.611,0.6833,call,102925,534754
SOFI,2021-08-23 00:00:00,0,0,0,0,0.611,0.6833,put,19102,225759
SPLK,2021-08-23 00:00:00,12173,2882,161622,77999,0.4806,0.4182,call,12173,161622
SPLK,2021-08-23 00:00:00,0,0,0,0,0.4806,0.4182,put,2882,77999
SPRT,2021-08-23 00:00:00,88455,16177,158890,69108,1.9136,1.944,call,88455,158890
SPRT,2021-08-23 00:00:00,0,0,0,0,1.9136,1.944,put,16177,69108
TSLA,2021-08-23 00:00:00,563704,388458,2390393,2459430,0.4074,0.4574,call,563704,2390393
TSLA,2021-08-23 00:00:00,0,0,0,0,0.4074,0.4574,put,388458,2459430
UEC,2021-08-23 00:00:00,8277,168,54108,11549,0.7492,0.7857,call,8277,54108
UEC,2021-08-23 00:00:00,0,0,0,0,0.7492,0.7857,put,168,11549
UPST,2021-08-23 00:00:00,27990,17904,75809,69617,0.7874,0.7877,call,27990,75809
UPST,2021-08-23 00:00:00,0,0,0,0,0.7874,0.7877,put,17904,69617
WISH,2021-08-23 00:00:00,119801,20601,628518,234649,0.8234,0.8738,call,119801,628518
WISH,2021-08-23 00:00:00,0,0,0,0,0.8234,0.8738,put,20601,234649
WKHS,2021-08-23 00:00:00,33370,41106,301467,197940,0.9332,0.9399,call,33370,301467
WKHS,2021-08-23 00:00:00,0,0,0,0,0.9332,0.9399,put,41106,197940
AMC,2021-08-24 00:00:00,1221236,397220,1219981,1025191,1.3614,1.6466,call,1221236,1219981
AMC,2021-08-24 00:00:00,0,0,0,0,1.3614,1.6466,put,397220,1025191
AMD,2021-08-24 00:00:00,358096,103374,1741870,1754711,0.4081,0.4232,call,358096,1741870
AMD,2021-08-24 00:00:00,0,0,0,0,0.4081,0.4232,put,103374,1754711
AMZN,2021-08-24 00:00:00,173915,99592,513002,529594,0.2034,0.2276,call,173915,513002
AMZN,2021-08-24 00:00:00,0,0,0,0,0.2034,0.2276,put,99592,529594
ANY,2021-08-24 00:00:00,3387,822,11783,2656,1.7358,1.69,call,3387,11783
ANY,2021-08-24 00:00:00,0,0,0,0,1.7358,1.69,put,822,2656
APPS,2021-08-24 00:00:00,14535,5230,89050,56944,0.6069,0.617,call,14535,89050
APPS,2021-08-24 00:00:00,0,0,0,0,0.6069,0.617,put,5230,56944
ATER,2021-08-24 00:00:00,2904,817,37755,14899,1.2966,1.3098,call,2904,37755
ATER,2021-08-24 00:00:00,0,0,0,0,1.2966,1.3098,put,817,14899
AVGO,2021-08-24 00:00:00,1668,2535,55207,106007,0.2815,0.2576,call,1668,55207
AVGO,2021-08-24 00:00:00,0,0,0,0,0.2815,0.2576,put,2535,106007
BABA,2021-08-24 00:00:00,700839,273555,2516021,1963751,0.459,0.4496,call,700839,2516021
BABA,2021-08-24 00:00:00,0,0,0,0,0.459,0.4496,put,273555,1963751
BB,2021-08-24 00:00:00,270591,41643,791226,261665,0.7755,1.0181,call,270591,791226
BB,2021-08-24 00:00:00,0,0,0,0,0.7755,1.0181,put,41643,261665
BBIG,2021-08-24 00:00:00,118366,3418,347902,20446,1.2856,1.1557,call,118366,347902
BBIG,2021-08-24 00:00:00,0,0,0,0,1.2856,1.1557,put,3418,20446
CLOV,2021-08-24 00:00:00,282383,46290,493808,149453,1.1848,1.1494,call,282383,493808
CLOV,2021-08-24 00:00:00,0,0,0,0,1.1848,1.1494,put,46290,149453
CRWD,2021-08-24 00:00:00,107469,37820,110610,171405,0.5307,0.4824,call,107469,110610
CRWD,2021-08-24 00:00:00,0,0,0,0,0.5307,0.4824,put,37820,171405
DKNG,2021-08-24 00:00:00,191201,53678,477868,344273,0.4668,0.4985,call,191201,477868
DKNG,2021-08-24 00:00:00,0,0,0,0,0.4668,0.4985,put,53678,344273
GME,2021-08-24 00:00:00,275082,135582,201419,486903,1.0245,1.2681,call,275082,201419
GME,2021-08-24 00:00:00,0,0,0,0,1.0245,1.2681,put,135582,486903
HIPO,2021-08-24 00:00:00,1106,341,18624,4599,1.1954,1.1606,call,1106,18624
HIPO,2021-08-24 00:00:00,0,0,0,0,1.1954,1.1606,put,341,4599
HOOD,2021-08-24 00:00:00,142916,62984,225636,162563,1.4524,1.2366,call,142916,225636
HOOD,2021-08-24 00:00:00,0,0,0,0,1.4524,1.2366,put,62984,162563
KPLT,2021-08-24 00:00:00,5473,88,61473,11922,1.1916,1.0596,call,5473,61473
KPLT,2021-08-24 00:00:00,0,0,0,0,1.1916,1.0596,put,88,11922
MCFE,2021-08-24 00:00:00,464,139,7204,18233,0.4021,0.4112,call,464,7204
MCFE,2021-08-24 00:00:00,0,0,0,0,0.4021,0.4112,put,139,18233
MMAT,2021-08-24 00:00:00,15510,2002,82571,16074,1.3298,1.3312,call,15510,82571
MMAT,2021-08-24 00:00:00,0,0,0,0,1.3298,1.3312,put,2002,16074
MRNA,2021-08-24 00:00:00,122840,69056,348156,344510,0.6965,0.6724,call,122840,348156
MRNA,2021-08-24 00:00:00,0,0,0,0,0.6965,0.6724,put,69056,344510
MVST,2021-08-24 00:00:00,9810,1512,131031,49254,1.2822,1.1788,call,9810,131031
MVST,2021-08-24 00:00:00,0,0,0,0,1.2822,1.1788,put,1512,49254
NET,2021-08-24 00:00:00,7246,3741,103213,91070,0.4214,0.4402,call,7246,103213
NET,2021-08-24 00:00:00,0,0,0,0,0.4214,0.4402,put,3741,91070
NKLA,2021-08-24 00:00:00,36739,16804,258371,239124,1.0332,0.9899,call,36739,258371
NKLA,2021-08-24 00:00:00,0,0,0,0,1.0332,0.9899,put,16804,239124
PLTR,2021-08-24 00:00:00,323290,57908,1775368,948798,0.4692,0.4826,call,323290,1775368
PLTR,2021-08-24 00:00:00,0,0,0,0,0.4692,0.4826,put,57908,948798
PYPL,2021-08-24 00:00:00,36377,19025,311307,353692,0.2482,0.2726,call,36377,311307
PYPL,2021-08-24 00:00:00,0,0,0,0,0.2482,0.2726,put,19025,353692
RDHL,2021-08-24 00:00:00,2256,162,31523,1246,1.5824,1.4953,call,2256,31523
RDHL,2021-08-24 00:00:00,0,0,0,0,1.5824,1.4953,put,162,1246
REKR,2021-08-24 00:00:00,1097,419,80667,16504,1.5517,1.3635,call,1097,80667
REKR,2021-08-24 00:00:00,0,0,0,0,1.5517,1.3635,put,419,16504
RIDE,2021-08-24 00:00:00,15313,3674,217059,108929,1.1375,1.1809,call,15313,217059
RIDE,2021-08-24 00:00:00,0,0,0,0,1.1375,1.1809,put,3674,108929
ROOT,2021-08-24 00:00:00,9268,1258,127151,35424,1.0178,1.0122,call,9268,127151
ROOT,2021-08-24 00:00:00,0,0,0,0,1.0178,1.0122,put,1258,35424
SKLZ,2021-08-24 00:00:00,35110,5720,270698,166391,0.8509,0.8616,call,35110,270698
SKLZ,2021-08-24 00:00:00,0,0,0,0,0.8509,0.8616,put,5720,166391
SOFI,2021-08-24 00:00:00,110523,24136,578747,230384,0.6256,0.6884,call,110523,578747
SOFI,2021-08-24 00:00:00,0,0,0,0,0.6256,0.6884,put,24136,230384
SPLK,2021-08-24 00:00:00,14762,20418,165683,79653,0.4955,0.4318,call,14762,165683
SPLK,2021-08-24 00:00:00,0,0,0,0,0.4955,0.4318,put,20418,79653
SPRT,2021-08-24 00:00:00,231885,82222,172313,77933,2.0202,1.9281,call,231885,172313
SPRT,2021-08-24 00:00:00,0,0,0,0,2.0202,1.9281,put,82222,77933
TSLA,2021-08-24 00:00:00,477632,232321,2485710,2534195,0.41,0.4599,call,477632,2485710
TSLA,2021-08-24 00:00:00,0,0,0,0,0.41,0.4599,put,232321,2534195
UEC,2021-08-24 00:00:00,1732,182,59297,11652,0.8764,0.8508,call,1732,59297
UEC,2021-08-24 00:00:00,0,0,0,0,0.8764,0.8508,put,182,11652
UPST,2021-08-24 00:00:00,48285,33471,83996,75116,0.8222,0.8214,call,48285,83996
UPST,2021-08-24 00:00:00,0,0,0,0,0.8222,0.8214,put,33471,75116
WISH,2021-08-24 00:00:00,399151,38323,675251,239506,0.9836,0.9614,call,399151,675251
WISH,2021-08-24 00:00:00,0,0,0,0,0.9836,0.9614,put,38323,239506
WKHS,2021-08-24 00:00:00,75079,7344,315851,211150,1.0008,0.9899,call,75079,315851
WKHS,2021-08-24 00:00:00,0,0,0,0,1.0008,0.9899,put,7344,211150
AMC,2021-08-25 00:00:00,1132311,370693,1340447,1084584,1.4666,1.643,call,1132311,1340447
AMC,2021-08-25 00:00:00,0,0,0,0,1.4666,1.643,put,370693,1084584
AMD,2021-08-25 00:00:00,418719,101606,1780750,1771561,0.4048,0.4202,call,418719,1780750
AMD,2021-08-25 00:00:00,0,0,0,0,0.4048,0.4202,put,101606,1771561
AMZN,2021-08-25 00:00:00,112841,88996,528528,543349,0.1963,0.2236,call,112841,528528
AMZN,2021-08-25 00:00:00,0,0,0,0,0.1963,0.2236,put,88996,543349
ANY,2021-08-25 00:00:00,4788,1963,13543,3145,1.8726,1.7997,call,4788,13543
ANY,2021-08-25 00:00:00,0,0,0,0,1.8726,1.7997,put,1963,3145
APPS,2021-08-25 00:00:00,9151,4255,93013,58063,0.6187,0.6132,call,9151,93013
APPS,2021-08-25 00:00:00,0,0,0,0,0.6187,0.6132,put,4255,58063
ATER,2021-08-25 00:00:00,4700,742,38880,15290,1.3034,1.3088,call,4700,38880
ATER,2021-08-25 00:00:00,0,0,0,0,1.3034,1.3088,put,742,15290
AVGO,2021-08-25 00:00:00,2391,3525,55938,107187,0.277,0.2601,call,2391,55938
AVGO,2021-08-25 00:00:00,0,0,0,0,0.277,0.2601,put,3525,107187
BABA,2021-08-25 00:00:00,283716,136738,2620889,2016888,0.4375,0.436,call,283716,2620889
BABA,2021-08-25 00:00:00,0,0,0,0,0.4375,0.436,put,136738,2016888
BB,2021-08-25 00:00:00,269403,35192,833398,282753,0.9448,0.8991,call,269403,833398
BB,2021-08-25 00:00:00,0,0,0,0,0.9448,0.8991,put,35192,282753
BBIG,2021-08-25 00:00:00,82734,2241,409909,21706,1.3948,1.2436,call,82734,409909
BBIG,2021-08-25 00:00:00,0,0,0,0,1.3948,1.2436,put,2241,21706
CLOV,2021-08-25 00:00:00,154945,25969,560133,168010,1.1195,1.1315,call,154945,560133
CLOV,2021-08-25 00:00:00,0,0,0,0,1.1195,1.1315,put,25969,168010
CRWD,2021-08-25 00:00:00,69353,16160,129900,181279,0.5249,0.4812,call,69353,129900
CRWD,2021-08-25 00:00:00,0,0,0,0,0.5249,0.4812,put,16160,181279
DKNG,2021-08-25 00:00:00,304808,66583,498563,358328,0.4914,0.516,call,304808,498563
DKNG,2021-08-25 00:00:00,0,0,0,0,0.4914,0.516,put,66583,358328
GME,2021-08-25 00:00:00,220386,67558,242768,525205,1.0212,1.2646,call,220386,242768
GME,2021-08-25 00:00:00,0,0,0,0,1.0212,1.2646,put,67558,525205
HIPO,2021-08-25 00:00:00,3333,109,19178,4903,1.1908,1.1561,call,3333,19178
HIPO,2021-08-25 00:00:00,0,0,0,0,1.1908,1.1561,put,109,4903
HOOD,2021-08-25 00:00:00,95070,53185,249725,182664,1.4404,1.1885,call,95070,249725
HOOD,2021-08-25 00:00:00,0,0,0,0,1.4404,1.1885,put,53185,182664
KPLT,2021-08-25 00:00:00,1979,97,64884,11856,1.1455,1.178,call,1979,64884
KPLT,2021-08-25 00:00:00,0,0,0,0,1.1455,1.178,put,97,11856
MCFE,2021-08-25 00:00:00,259,104,7360,18269,0.3939,0.4053,call,259,7360
MCFE,2021-08-25 00:00:00,0,0,0,0,0.3939,0.4053,put,104,18269
MMAT,2021-08-25 00:00:00,14939,2347,87765,16638,1.3308,1.3536,call,14939,87765
MMAT,2021-08-25 00:00:00,0,0,0,0,1.3308,1.3536,put,2347,16638
MRNA,2021-08-25 00:00:00,163350,83818,364285,357269,0.654,0.6462,call,163350,364285
MRNA,2021-08-25 00:00:00,0,0,0,0,0.654,0.6462,put,83818,357269
MVST,2021-08-25 00:00:00,5704,729,132932,49658,1.259,1.1792,call,5704,132932
MVST,2021-08-25 00:00:00,0,0,0,0,1.259,1.1792,put,729,49658
NET,2021-08-25 00:00:00,11288,2458,105844,92336,0.4166,0.4383,call,11288,105844
NET,2021-08-25 00:00:00,0,0,0,0,0.4166,0.4383,put,2458,92336
NKLA,2021-08-25 00:00:00,19118,11146,270258,247016,0.9106,0.9542,call,19118,270258
NKLA,2021-08-25 00:00:00,0,0,0,0,0.9106,0.9542,put,11146,247016
PLTR,2021-08-25 00:00:00,341768,206809,1825266,953386,0.4667,0.4892,call,341768,1825266
PLTR,2021-08-25 00:00:00,0,0,0,0,0.4667,0.4892,put,206809,953386
PYPL,2021-08-25 00:00:00,28001,13151,322621,357643,0.2476,0.2713,call,28001,322621
PYPL,2021-08-25 00:00:00,0,0,0,0,0.2476,0.2713,put,13151,357643
RDHL,2021-08-25 00:00:00,1419,352,31534,1397,1.6852,1.4922,call,1419,31534
RDHL,2021-08-25 00:00:00,0,0,0,0,1.6852,1.4922,put,352,1397
REKR,2021-08-25 00:00:00,556,241,81211,16899,1.5334,1.3236,call,556,81211
REKR,2021-08-25 00:00:00,0,0,0,0,1.5334,1.3236,put,241,16899
RIDE,2021-08-25 00:00:00,12416,3036,222146,110146,1.212,1.1504,call,12416,222146
RIDE,2021-08-25 00:00:00,0,0,0,0,1.212,1.1504,put,3036,110146
ROOT,2021-08-25 00:00:00,9580,2097,129621,35460,1.0281,1.0206,call,9580,129621
ROOT,2021-08-25 00:00:00,0,0,0,0,1.0281,1.0206,put,2097,35460
SKLZ,2021-08-25 00:00:00,25688,3478,276842,166251,0.8072,0.846,call,25688,276842
SKLZ,2021-08-25 00:00:00,0,0,0,0,0.8072,0.846,put,3478,166251
SOFI,2021-08-25 00:00:00,121407,19674,605204,232213,0.6114,0.6726,call,121407,605204
SOFI,2021-08-25 00:00:00,0,0,0,0,0.6114,0.6726,put,19674,232213
SPLK,2021-08-25 00:00:00,35907,28794,169517,96498,0.4948,0.432,call,35907,169517
SPLK,2021-08-25 00:00:00,0,0,0,0,0.4948,0.432,put,28794,96498
SPRT,2021-08-25 00:00:00,162864,32692,188009,102539,1.9487,1.87,call,162864,188009
SPRT,2021-08-25 00:00:00,0,0,0,0,1.9487,1.87,put,32692,102539
TSLA,2021-08-25 00:00:00,530235,267503,2534833,2577342,0.3992,0.4534,call,530235,2534833
TSLA,2021-08-25 00:00:00,0,0,0,0,0.3992,0.4534,put,267503,2577342
UEC,2021-08-25 00:00:00,1292,214,60226,11777,0.8044,0.8648,call,1292,60226
UEC,2021-08-25 00:00:00,0,0,0,0,0.8044,0.8648,put,214,11777
UPST,2021-08-25 00:00:00,30554,20862,90249,81858,0.7722,0.7916,call,30554,90249
UPST,2021-08-25 00:00:00,0,0,0,0,0.7722,0.7916,put,20862,81858
WISH,2021-08-25 00:00:00,171829,30704,731894,246923,0.8537,0.8831,call,171829,731894
WISH,2021-08-25 00:00:00,0,0,0,0,0.8537,0.8831,put,30704,246923
